X,Y,OBJECTID,Comunidad_,Provincia,Isla,Código_IN,Término_M,Web_munici,Identifica,Nombre,Nombre_alt,Nombre_a_1,Descripci,Longitud,Anchura,Variación,Grado_ocup,Grado_urba,Paseo_mar,Tipo_paseo,Tipo_de_ar,Condicione,Zona_fonde,Nudismo,Vegetació,Vegetaci_1,Actuacione,Actuacio_1,Bandera_az,Auxilio_y_,Auxilio_y1,Señalizac,Señaliza_,Forma_de_a,Señaliza1,Acceso_dis,Carretera_,Autobús,Autobús_t,Aparcamien,Aparcami_1,Aparcami_2,Aseos,Lavapies,Duchas,Teléfonos,Papelera,Servicio_l,Alquiler_s,Alquiler_h,Alquiler_n,Oficina_tu,Establecim,Establec_1,Zona_infan,Zona_depor,Club_naút,Submarinis,Zona_Surf,Observacio,Coordenada,Coordena_1,Huso,Coordena_2,Coordena_3,Puerto_dep,Web_puerto,Distancia_,Hospital,Dirección,Teléfono_,Distancia1,Composici,Fachada_Li,Espacio_pr,Espacio__1,Coordena_4,Coordena_5,URL_MAGRAM,Longitud_num,Anchura_num,Distancia_Hosp_num,Fact_Paseo,Fact_Mar,Fact_Ocup,Fact_Urb,Fact_Bandera,Fact_Auxilio,Fact_Nudismo,Fact_Es_Arena,Fact_Dificultad_Acceso,Seguridad,Paradisiaca,Cluster_ID
-1741404.1903,3217641.8603,2885,Canarias,Las Palmas,Gran Canaria,35019,San Bartolomé de Tirajana,http://www.maspalomas.com,2920,Las Carpinteras,Las Mujeres, ,"La playa Las Carpinteras situada en San Bartolomé de Tirajana es una playa de arena de 181 metros de longitud, en un entorno natural agradable.",181 metros,13 metros, ,Alto,Aislada,No, , ,Oleaje moderado,No,Sí,No, ,Sí,Limpieza de playas.,No,No, ,No, ,A pie fácil / Coche,Sí,No,GC-500,Sí,"Línea 6, 33 Global",Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,La zona ZEC que se encuentra a 500 metros mar adentro es la Franja Marina de Mogán GC-33. Emergencias (112).,436604.0,3069808.0,28,"15º 38' 35,905'' W","27º 45' 04,361'' N",Puerto Deportivo Pasito Blanco,http://www.pasitoblanco.com,"2,5 km.",San Roque,c/ Del Mar de Siberia s/n. Meloneras. San Bartolomé de Tirajana (G. Canaria),928063600,"4,2 km.",Bolos / Grava,Barranco,Sí,ZEC,-15.6433,27.7512,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2920,181.0,13.0,4.2,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.28460495436766625,0.38861538461538464,1
-1742417.1977,3218107.2834,2886,Canarias,Las Palmas,Gran Canaria,35019,San Bartolomé de Tirajana,http://www.maspalomas.com,2921,Triana,La Burra, ,"La playa Triana situada en San Bartolomé de Tirajana es una playa compuesta de arena, grava  y bolos de 574 metros de longitud, en entorno natural agradable.",574 metros,30 metros, ,Alto,Aislada,No, ,Oscura,Oleaje moderado,No,Sí,No, ,Sí,Limpieza de playas.,No,No, ,No, ,A pie fácil / Coche,Sí,No,GC-500,Sí,"Línea 6, 33 Global",Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,La zona ZEC que se encuentra a 500 metros mar adentro es la Franja Marina de Mogán GC-33. Emergencias (112).,435709.0,3070222.0,28,"15º 39' 08,935'' W","27º 45' 17,888'' N",Puerto de Arguineguín (Mogán),http://www.puertoscanarios.es/Inicio/PuertosGestionados/Arguineguin.html,"3,7 km.",San Roque,c/ Del Mar de Siberia s/n. Meloneras. San Bartolomé de Tirajana (G. Canaria),928063600,5 km.,Arena / Bolos / Grava,Acantilado,Sí,ZEC,-15.6524,27.7549,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2921,574.0,30.0,5.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25844545849630596,0.5144358974358975,3
-1742817.9479,3218321.1317,2887,Canarias,Las Palmas,Gran Canaria,35019,San Bartolomé de Tirajana,http://www.maspalomas.com,2922,Los Bigotes, , ,La playa Los Bigotes situada en San Bartolomé de Tirajana es una playa de grava y bolos de 75 metros de longitud en un entorno natural agradable.,75 metros,18 metros, ,Medio,Aislada,No, , ,Oleaje moderado,No,Sí,No, ,Sí,Limpieza de playas.,No,No, ,No, ,A pie fácil,No,No,GC-500,Sí,"Línea 6, 33 Global",No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,La zona ZEC que se encuentra a 500 metros mar adentro es la Franja Marina de Mogán GC-33. Emergencias (112).,435355.0,3070413.0,28,"15º 39' 21,721'' W","27º 45' 24,034'' N",Puerto de Arguineguín (Mogán),http://www.puertoscanarios.es/Inicio/PuertosGestionados/Arguineguin.html,"3,2 km.",San Roque,c/ Del Mar de Siberia s/n. Meloneras. San Bartolomé de Tirajana (G. Canaria),928063600,"5,6 km.",Bolos / Grava,Acantilado,Sí,ZEC,-15.656,27.7566,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2922,75.0,18.0,5.6,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.48778096479791394,0.5348461538461539,1
-1743285.4897,3218346.2906,2888,Canarias,Las Palmas,Gran Canaria,35019,San Bartolomé de Tirajana,http://www.maspalomas.com,2923,Llanillo,Santa Agueda, ,La playa Llanillo situada en San Bartolomé de Tirajana es una playa compuesta de grava y bolos de 290 metros de longitud.,290 metros,38 metros, ,Medio,Aislada,No, , ,Oleaje moderado,No,Sí,No, ,Sí,Limpieza de playas.,No,No, ,No, ,A pie fácil / Coche,Sí,No,GC-500,Sí,"Línea 6, 33 Global",Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,La zona ZEC que se encuentra a 500 metros mar adentro es la Franja Maria de Mogán GC-33. Emergencias (112).,434941.0,3070437.0,28,"15º 39' 36,774'' W","27º 45' 24,515'' N",Puerto de Arguineguín (Mogán),http://www.puertoscanarios.es/Inicio/PuertosGestionados/Arguineguin.html,"2,8 km.",San Roque,c/ Del Mar de Siberia s/n. Meloneras. San Bartolomé de Tirajana (G. Canaria),928063600,6 km.,Bolos / Grava,Acantilado,Sí,ZEC,-15.6602,27.7568,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2923,290.0,38.0,6.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.26991916558018253,0.5525384615384616,1
-1743830.9552,3218207.9175,2889,Canarias,Las Palmas,Gran Canaria,35019,San Bartolomé de Tirajana,http://www.maspalomas.com,2924,Lomo Galeón, , ,"La playa El Lomo Galeón situada en San Bartolomé de Tirajana es una playa de arena de 32 metros de longitud, de grava y bolos y difícil acceso.",32 metros,24 metros, ,Medio,Aislada,No, , ,Oleaje moderado,No,Sí,No, , , ,No,No, ,No, ,A pie fácil / Barco,No,No,GC-500,Sí,"Línea 6, 33 Global",No, , ,No,No,No,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,La zona ZEC que se encientra a 500 metros mar adentro es la Franja Marina de Mogán GC-33. Emergencias (112).,434458.0,3070318.0,28,"15º 39' 54,506'' W","27º 45' 20,823'' N",Puerto de Arguineguín (Mogán),http://www.puertoscanarios.es/Inicio/PuertosGestionados/Arguineguin.html,"2,3 km.",San Roque,c/ Del Mar de Siberia s/n. Meloneras. San Bartolomé de Tirajana (G. Canaria),928063600,"6,5 km.",Bolos / Grava,Acantilado,Sí,ZEC,-15.6651,27.7557,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2924,32.0,24.0,6.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.2876047370708387,0.5346410256410257,1
-1744198.3095,3218145.0211,2890,Canarias,Las Palmas,Gran Canaria,35019,San Bartolomé de Tirajana,http://www.maspalomas.com,2925,El Molinero, , ,La playa El Molinero situada en San Bartolomé de Tirajana es una playa de grava y bolos de 197 metros de longitud.,197 metros,10 metros, ,Bajo,Aislada,No, , ,Oleaje moderado,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Barco,No,No,GC-500,Sí,"Línea 6, 33 Global",No, , ,No,No,No,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,La zona ZEC que se encuentra a 500 metros mar adentro es la Franja Marina de Mogán GC-33. Emergencias (112).,434132.0,3070264.0,28,"15º 40' 06,256'' W","27º 45' 18,751'' N",Puerto de Arguineguín (Mogán),http://www.puertoscanarios.es/Inicio/PuertosGestionados/Arguineguin.html,"2,3 km.",San Roque,c/ Del Mar de Siberia s/n. Meloneras. San Bartolomé de Tirajana (G. Canaria),928063600,"6,5 km.",Bolos / Grava,Acantilado,Sí,ZEC,-15.6684,27.7552,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2925,197.0,10.0,6.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.28380986527596697,0.6884358974358974,1
-1744498.8722,3217943.7546,2891,Canarias,Las Palmas,Gran Canaria,35019,San Bartolomé de Tirajana,http://www.maspalomas.com,2926,Santa Águeda, , ,"La playa Santa Águeda situada en San Bartolomé de Tirajana es una playa de arena oscura de 145 metros de longitud, en la localidad del Pajar, barrio marinero.",145 metros,58 metros, ,Medio,Urbana,Sí,Parcial,Oscura,Aguas tranquilas,Sí,No,No, ,No, ,No,No, ,No, ,A pie fácil / Coche / Barco,No,No,GC-500,Sí,"Línea 6, 33 Global",Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,La zona ZEC que se encuentra a 500 metros mar adentro es la Franja Marina de Mogán GC-33. Emergencias (112).,433865.0,3070088.0,28,"15º 35' 42,29'' W","27º 46' 06,195'' N",Puerto de Arguineguín (Mogán),http://www.puertoscanarios.es/Inicio/PuertosGestionados/Arguineguin.html,"2,25 km.",San Roque,c/ Del Mar de Siberia s/n. Meloneras. San Bartolomé de Tirajana (G. Canaria),928063600,"6,8 km.",Arena,Urbana,Sí,ZEC,-15.6711,27.7536,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2926,145.0,58.0,6.8,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.4703494132985658,0.5267692307692308,0
-1744587.9278,3217767.6488,2892,Canarias,Las Palmas,Gran Canaria,35019,San Bartolomé de Tirajana,http://www.maspalomas.com,2927,Ganeguín,El Pajar, ,"La playa Ganeguín situada en San Bartolomé de Tirajana es una playa compuesta de arena y grava de 73 metros de longitud, utilizada como entrada y salida de embarcaciones.",73 metros,13 metros, ,Medio,Urbana,No, ,Oscura,Aguas tranquilas,No,No,No, ,No, ,No,No, ,No, ,A pie fácil / Coche / Barco,No, ,GC-500,Sí,"Línea 6, 33 Global",Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,La zona ZEC que se encuentra a 500 metros mar adentro es la Franja Marina de Mogán GC-33. Emergencias (112).,433786.0,3069934.0,28,"15º 40' 19,013'' W","27º 45' 08,030'' N",Puerto de Arguineguín (Mogán),http://www.puertoscanarios.es/Inicio/PuertosGestionados/Arguineguin.html,"2,25 km.",San Roque,c/ Del Mar de Siberia s/n. Meloneras. San Bartolomé de Tirajana (G. Canaria),928063600,"6,8 km.",Arena / Grava,Urbana,Sí,ZEC,-15.6719,27.7522,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2927,73.0,13.0,6.8,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.4890417209908735,0.5080769230769231,0
-1758302.489,3229999.809,2893,Canarias,Las Palmas,Gran Canaria,35012,Mogán,http://www.mogan.es,2928,Ambar, , ,"La playa Ambar situada en La Aldea de San Nicolás es una playa compuesta de arena, grava y bolos de 220 metros de longitud.",220 metros,17 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,Sí,No, , , ,No, , , , ,A pie fácil, , ,GC-200,Sí,"Urbano, Línea 9",No, , ,No, ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,421714.0,3080774.0,28,"15º 47' 42,578'' W","27º 50' 58,112'' N",Puerto de Mogán,http://www.puertodemogan.es, ,Hospital Doctor NegrÍn,Barranco de La Ballena s/n (Las Palmas de Gran Canaria),928450000,"87,5 km.",Arena / Bolos / Grava,Montaña,No, ,-15.7951,27.8494,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2928,220.0,17.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5959750108648414,0.916948717948718,3
-1759159.6491,3232064.7514,2894,Canarias,Las Palmas,Gran Canaria,35020,La Aldea de San Nicolás,http://www.laaldeadesannicolas.es,2929,Tasarte, , ,"La playa Tasarte situada en La Aldea de San Nicolás es una playa compuesta de arena, grava y bolos de 710 metros de longitud.",710 metros,23 metros, ,Alto,Aislada,No, ,Oscura,Aguas tranquilas,No,No,No, , , ,No, , , , ,A pie fácil / Coche, , ,GC-200,Sí,"Urbano, Línea 9",No, , ,No, ,No,No,Sí,No,No,No,No,No,Sí,Sí,No,No,No,No,No,Camping. Emergencias (112).,420968.0,3082595.0,28,"15º 48' 10,104'' W","27º 51' 56,935'' N",Puerto de Mogán,http://www.puertodemogan.es,35 km.,Hospital Doctor NegrÍn,Barranco de La Ballena s/n (Las Palmas de Gran Canaria),928450000,"87,5 km.",Arena / Bolos / Grava,Semiurbana,No, ,-15.8028,27.8658,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2929,710.0,23.0,87.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3688468057366362,0.6440769230769231,3
-1759426.8159,3232631.4061,2895,Canarias,Las Palmas,Gran Canaria,35020,La Aldea de San Nicolás,http://www.laaldeadesannicolas.es,2930,Aneas, , ,La playa Aneas situada en La Aldea de San Nicolás es una playa de arena de 60 metros de longitud.,60 metros,15 metros, ,Bajo,Aislada,No, , ,Aguas tranquilas,No,Sí,No, , , ,No, , , , ,A pie difícil / Barco, ,No,GC-200,Sí,"Urbano, Línea 9",No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,420735.0,3083095.0,28,"15º 48' 19,036'' W","27º 52' 13,132'' N",Puerto de Mogán,http://www.puertodemogan.es, ,Hospital Doctor NegrÍn,Barranco de La Ballena s/n (Las Palmas de Gran Canaria),928450000,"85,2 km.",Bolos / Grava,Acantilado,No, ,-15.8052,27.8703,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2930,60.0,15.0,85.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.40582138200782264,0.8080769230769231,1
-1760517.7469,3234847.8815,2896,Canarias,Las Palmas,Gran Canaria,35020,La Aldea de San Nicolás,http://www.laaldeadesannicolas.es,2931,Tasartico, , ,La playa Tasartico situada en La Aldea de San Nicolás es una playa de arena de 465 metros de longitud.,465 metros,20 metros, ,Alto,Aislada,No, , ,Oleaje moderado,No,Sí,No, , , ,No,No, ,No, ,Coche, , ,GC-200,Sí,"Urbano, Línea 9",No, , ,No, ,No,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,419783.0,3085051.0,28,"15º 48' 54,287'' W","27º 53' 16,456'' N",Puerto de Mogán,http://www.puertodemogan.es,35 km.,Hospital Doctor NegrÍn,Barranco de La Ballena s/n (Las Palmas de Gran Canaria),928450000,"85,2 km.",Bolos / Grava,Montaña,No, ,-15.815,27.8879,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2931,465.0,20.0,85.2,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.23338548457192526,0.4055128205128205,1
-1762009.4281,3237178.088,2897,Canarias,Las Palmas,Gran Canaria,35020,La Aldea de San Nicolás,http://www.laaldeadesannicolas.es,2932,Descojonado, , ,La playa Descojonado situada en La Aldea de San Nicolás es una playa de bolos de 50 metros de longitud.,50 metros,8 metros, ,Bajo,Aislada,No, , ,Oleaje moderado,No,Sí,No, , , ,No, , , , ,A pie fácil, ,No,GC-200,Sí,"Urbano, Línea 9",No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,418478.0,3087110.0,28,"15º 49' 42,414'' W","27º 54' 23,080'' N",Puerto de Mogán,http://www.puertodemogan.es, ,Hospital Doctor NegrÍn,Barranco de La Ballena s/n (Las Palmas de Gran Canaria),928450000,94 km.,Bolos,Montaña,No, ,-15.8284,27.9064,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2932,50.0,8.0,94.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45493872229465454,0.6802307692307693,1
-1762120.7476,3240277.2501,2898,Canarias,Las Palmas,Gran Canaria,35020,La Aldea de San Nicolás,http://www.laaldeadesannicolas.es,2933,Lioguicha, , ,La playa Lioguicha situada en La Aldea de San Nicolás es una playa de arena de 240 metros de longitud.,240 metros,15 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje moderado,No,Sí,No, , , ,No, , , , ,A pie fácil, , ,GC-200,Sí,"Urbano, Línea 9",No, , ,No, ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,418398.0,3089836.0,28,"15º 49' 46,199'' W","27º 55' 51,644'' N",Puerto de Mogán,http://www.puertodemogan.es, ,Hospital Doctor NegrÍn,Barranco de La Ballena s/n (Las Palmas de Gran Canaria),928450000,"96,5 km.",Arena,Montaña,No, ,-15.8294,27.931,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2933,240.0,15.0,96.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4418024771838331,0.7923076923076924,3
-1761953.7683,3241801.8935,2899,Canarias,Las Palmas,Gran Canaria,35020,La Aldea de San Nicolás,http://www.laaldeadesannicolas.es,2934,Güi- Güi Chico, , ,La playa Güi- Güi Chico situada en La Aldea de San Nicolás es una playa de arena de 350 metros de longitud.,350 metros,25 metros, ,Medio,Aislada,No, ,Oscura,Oleaje moderado,No,Sí,No, , , ,No,No, ,No, ,A pie difícil / Barco, ,No,GC-200,Sí,"Urbano, Líneas 8, 9",No, , ,No, ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,418554.0,3091175.0,28,"15º 49' 40,604'' W","27º 56' 35,255'' N",Puerto de Mogán,http://www.puertodemogan.es, ,Hospital Doctor NegrÍn,Barranco de La Ballena s/n (Las Palmas de Gran Canaria),928450000,"96,5 km.",Arena,Acantilado,No, ,-15.8279,27.9431,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2934,350.0,25.0,96.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.23282811820947413,0.6512820512820513,3
